Locus,Sec_Struct_Sheet,Percent_C,Local Average Connectivity,Density of Maximum neighborhood Component,Topology Potential,Edge Clustering Coefficient,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,predict_rfc_over,predict_rfc_under
6183.A0A3Q0KBQ3,0.3045454545454545,0.0409090909090909,0.2255401934751526,0.2886015325670498,145.2162982858941,0.2917293189860548,0.0123477672530446,0.0007928925609022,3.553433017102671e-05,0.446027457136824,0.2846480869154464,0,0
6183.A0A3Q0KBQ4,0.2608695652173913,0.0066889632107023,0.2825636314084463,0.4143333863022406,254.6335127553945,0.437122316079813,0.0367895805142083,0.0030071965286574,6.71571906582527e-05,0.4828341174440838,0.4143333863022406,1,1
6183.A0A3Q0KBR3,0.3586744639376218,0.023391812865497,0.0923757249838892,0.6666666666666666,32.86729734464284,0.0727272727272727,0.0009303112313937,2.852488151378031e-05,7.453325717420444e-09,0.3563162440658404,0.0727272727272727,0,0
6183.A0A3Q0KBR4,0.3599632690541781,0.017447199265381,0.3409331305477727,0.3556148048621754,256.2345298217356,0.3802581876929446,0.0369587280108254,0.0044603849478491,2.925961225342793e-05,0.4846154977223462,0.3556148048621754,0,0
6183.A0A3Q0KBR6,0.325478645066274,0.0235640648011782,0.2317053695103071,0.2324107725281893,153.22219623267765,0.232809888123907,0.0126860622462787,0.0009507926270026,9.30605728256418e-06,0.4568696127698983,0.2231767337807606,0,0
6183.A0A3Q0KBS3,0.2702702702702703,0.0337837837837837,0.2875385289540991,0.2866748990716452,535.6493515823041,0.3932547674364341,0.1109607577807848,0.0098999871303038,0.0001984667022913,0.5132537055607042,0.2866748990716452,1,1
6183.A0A3Q0KBS6,0.3789473684210526,0.031578947368421,0.1752786152077279,0.2196919836777675,177.67881956013335,0.2258759219388192,0.0182679296346414,0.0008665919521301,1.1193599389378167e-05,0.4642539871949548,0.2156330749354005,0,0
6183.A0A3Q0KBT1,0.348294434470377,0.0430879712746858,0.2944931570218392,0.337088814599343,350.5758786501864,0.459670830164836,0.0629228687415426,0.0068480954025236,7.078424580273616e-05,0.48738345916602,0.337088814599343,1,0
6183.A0A3Q0KBT3,0.2960609911054638,0.0381194409148665,0.2145892484440516,0.3003997715591091,132.8553686806572,0.3035285101418695,0.0087956698240866,0.0005505091720043,7.691979293873696e-06,0.4464192023353632,0.29462285287528,0,0
6183.A0A3Q0KBT4,0.288981288981289,0.0187110187110187,0.2726146654649917,0.4206648793088883,419.4001907299171,0.5078578722391656,0.0802604871447902,0.0060321636751772,4.464485002321816e-05,0.5003372416672869,0.4206648793088883,1,1
6183.A0A3Q0KBT5,0.2926829268292683,0.0182926829268292,0.2715053273472824,0.4116800457877179,428.9834011445543,0.504572345934887,0.082797699594046,0.0062031736211869,4.766584555233893e-05,0.501324227091906,0.4116800457877179,1,1
6183.A0A3Q0KBT9,0.3105835806132541,0.019782393669634,0.3161260925593239,0.5382178217821783,130.44990290893344,0.5174186179326099,0.008711096075778,0.0009239434632148,7.294220984288156e-07,0.4431699325810742,0.5174186179326099,0,0
6183.A0A3Q0KBU0,0.3027522935779816,0.0191826522101751,0.3115421334452525,0.5683345780433159,131.09167971592368,0.5469901168014375,0.0089648173207036,0.0009488359873555,9.705847228475845e-07,0.4427670966009983,0.5469901168014376,0,0
6183.A0A3Q0KBU1,0.2347417840375587,0.0,0.2816775208315932,0.3247399693078527,423.0482918767003,0.4223394001208452,0.0809370771312584,0.0069610093208942,8.221033739117632e-05,0.5026174664240146,0.3247399693078527,0,1
6183.A0A3Q0KBU4,0.315028901734104,0.0549132947976878,0.416722498700199,0.4026085588702493,618.1691261509405,0.463879307266287,0.1325270635994587,0.0196405699308911,4.349362853935668e-05,0.5244204042506799,0.4026085588702493,0,0
6183.A0A3Q0KBU5,0.321608040201005,0.0217755443886097,0.3182606710550827,0.2899628573896519,334.4645065363825,0.3185809809427617,0.0575947225981055,0.0059586070787857,6.77513111949709e-05,0.492911399062114,0.2899628573896519,1,1
6183.A0A3Q0KBU6,0.2981651376146789,0.0168195718654434,0.1917782658264931,0.1711482558139535,139.21812307996316,0.1926056142816997,0.0110791610284167,0.0007556139072655,1.3168579083044712e-05,0.4437418732797934,0.1659424544920728,0,0
6183.A0A3Q0KBU7,0.3319838056680162,0.0141700404858299,0.3060210634423456,0.5136148114698578,280.7053110497942,0.5211789751701037,0.0436400541271989,0.0035239465732713,7.554294984267003e-06,0.4857431192735346,0.5136148114698578,0,0
6183.A0A3Q0KBV0,0.3164362519201228,0.0168970814132104,0.2189759035387885,0.2710466547397003,429.65883998835176,0.3948701683626825,0.0822902571041948,0.0047008740859876,0.00016279736963,0.5061866053932088,0.2710466547397003,1,1
6183.A0A3Q0KBV3,0.3975903614457831,0.036144578313253,0.4321268868369357,0.5844898863133028,282.5497377347648,0.5936109127271754,0.0440629228687415,0.0066858077005522,1.0718508541588553e-05,0.4863898336407804,0.5844898863133028,0,0
6183.A0A3Q0KBV4,0.3883792048929663,0.0305810397553516,0.3129932229844434,0.4372360147041785,395.7668961169813,0.4713802272184644,0.0737483085250338,0.0066377857337312,5.260562525658864e-05,0.4996742884064009,0.4372360147041785,0,1
6183.A0A3Q0KBW1,0.2402597402597402,0.0064935064935064,0.3299815306559374,0.278871657253409,258.7987414790504,0.3018495273173188,0.0371278755074424,0.0038315945123,1.8554513422091817e-05,0.4883403505391268,0.278871657253409,1,0
6183.A0A3Q0KBW2,0.298879202988792,0.0199252801992528,0.3017717266182559,0.3773936541955924,276.3522929503432,0.3900736815682742,0.0430480378890392,0.0048759006644807,2.7321222734069644e-05,0.4817199460835732,0.3759107714679083,1,0
6183.A0A3Q0KBW3,0.2886597938144329,0.0257731958762886,0.146628935311409,0.1084684684684684,122.88832697458596,0.1004204129204129,0.0065967523680649,0.0002778613366516,4.103369358508705e-06,0.4432371431869633,0.1002331002331002,0,0
6183.A0A3Q0KBW6,0.280774550484094,0.0193637621023513,0.3061974499684121,0.390317599432411,270.3212400038129,0.4011089963945692,0.0415257104194857,0.0047886300810868,2.2763625623570807e-05,0.4806701883786093,0.3887277110436842,1,1
6183.A0A3Q0KBW7,0.3002481389578164,0.0198511166253101,0.2974185114726919,0.2726819386005922,318.4083082927981,0.3002284172175921,0.052520297699594,0.0045969271589455,2.3809972455493866e-05,0.4969554349411731,0.2726819386005922,1,1
6183.A0A3Q0KBW8,0.2985915492957746,0.0197183098591549,0.3039712586404652,0.480176646537615,231.5895789073378,0.4979287429143855,0.0318843031123139,0.0029646213814287,2.707047207091244e-05,0.4731606286297874,0.480176646537615,1,0
6183.A0A3Q0KBX1,0.2763975155279503,0.0196687370600414,0.3088542986506518,0.4193473844678745,358.2043547273155,0.4439200996908736,0.0645297699594046,0.0058771902846043,3.720960708800543e-05,0.4908624307841853,0.4182481776933847,1,0
6183.A0A3Q0KBX2,0.2840168646991184,0.0229973169796857,0.3189440234661452,0.3749408983451536,187.91965929379933,0.3771356907578843,0.0198748308525033,0.0019967742928448,5.686959571831763e-06,0.4719953024691601,0.3749408983451536,0,0
6183.A0A3Q0KBX5,0.2922028766086298,0.0204390613171839,0.3068437722660537,0.407342069099977,370.189024801084,0.4363178000392627,0.0675744248985115,0.0061159087285478,4.780513424300321e-05,0.4929321829801044,0.4063224393900897,1,1
6183.A0A3Q0KBX7,0.2941176470588235,0.0378151260504201,0.2021565358249087,0.3726312258930069,200.45753404437704,0.401969691503354,0.0226657645466847,0.0013125372579329,2.0486930655646924e-05,0.4762835466105584,0.3726312258930069,0,1
6183.A0A3Q0KBX9,0.4430379746835443,0.0337552742616033,0.0473825727849322,0.4952380952380952,38.06351422764653,0.3157894736842105,0.0016069012178619,1.8803627687887035e-05,2.344722471570594e-06,0.3586116031643964,0.3157894736842105,0,0
6183.A0A3Q0KBY0,0.3204633204633205,0.0289575289575289,0.4078947031946299,0.3716081849185297,636.2436169619767,0.4379457070887369,0.1374323410013531,0.0198134051596853,0.0001075553074958,0.5255520433175758,0.3716081849185297,0,0
6183.A0A3Q0KBY2,0.3203422053231939,0.0285171102661596,0.4149217500174997,0.3820543346635124,607.1214744145312,0.4379000089192416,0.1296515561569688,0.0190381085710597,8.809529485799565e-05,0.522802184676721,0.3820543346635124,0,0
6183.A0A3Q0KBY6,0.2829268292682927,0.0048780487804878,0.3993010104925566,0.5524163684698802,275.9797816315657,0.571426360476569,0.0428788903924221,0.0059174505165847,3.324192538754587e-05,0.4821172736537511,0.5524163684698802,0,0
6183.A0A3Q0KBY7,0.4046242774566473,0.0231213872832369,0.0948423368369591,0.3014705882352941,56.44367928752125,0.2226608187134503,0.0016914749661705,4.466852283994468e-05,1.645682914862159e-07,0.3786725722841461,0.2210526315789473,0,0
6183.A0A3Q0KBZ0,0.3415929203539823,0.0212389380530973,0.3012230051628055,0.2611337850819119,998.5973138786068,0.6091263733186161,0.2347767253044655,0.0258083780431488,0.0005131541937151,0.5578269624257364,0.2611337850819119,0,1
6183.A0A3Q0KBZ4,0.3850364963503649,0.0310218978102189,0.2300419872675395,0.3647222222222222,182.33010665665435,0.376218007862366,0.0191136671177266,0.0013894808656839,3.9299509572856e-05,0.4667749910783054,0.3614945919370698,0,0
6183.A0A3Q0KBZ6,0.3726708074534162,0.031055900621118,0.0829259349792226,0.3611111111111111,62.62706868262661,0.0502645502645502,0.0023680649526387,5.803209046422215e-05,3.964412079711153e-07,0.3830525132394953,0.0502645502645502,0,0
6183.A0A3Q0KBZ7,0.3123061013443639,0.0186142709410548,0.3208322146575249,0.4675628287551139,117.5137987125593,0.4371584699453552,0.00515899864682,0.0005059209445283,2.006755222976106e-06,0.4428341850659554,0.4371584699453552,0,0
6183.A0A3Q0KC01,0.2288512911843276,0.0044523597506678,0.2742736280769758,0.4008230888794687,221.7374009314051,0.4123779566276658,0.0285013531799729,0.0025246291370312,2.3807354089334846e-05,0.4770025971746433,0.4008230888794687,1,1
6183.A0A3Q0KC02,0.2567049808429119,0.0229885057471264,0.2188618030710428,0.3819216836294635,162.6647847478382,0.3830736263698114,0.0158152909336941,0.0009695082554478,6.079133842731312e-06,0.4540482250963668,0.3819216836294635,0,0
6183.A0A3Q0KC05,0.350253807106599,0.015228426395939,0.1599089464678562,0.8333333333333334,60.44746090468566,0.075,0.0013531799729364,6.436982734566243e-05,1.1380505293083945e-07,0.3847671280504281,0.075,0,0
6183.A0A3Q0KC07,0.2628434886499403,0.016726403823178,0.3118105507368114,0.3048772215438882,352.0450703688944,0.3405652452225741,0.0618234100135318,0.0064459656867344,0.0001664817935743,0.4975900081534075,0.303210089387778,1,1
6183.A0A3Q0KC09,0.3773584905660377,0.0566037735849056,0.2783076055290819,0.5007105909149636,319.2218900827246,0.5238564580249858,0.0547192151556157,0.004222265134364,1.968149766270309e-05,0.4836731341148596,0.5007105909149636,0,0
6183.A0A3Q0KC14,0.326271186440678,0.0211864406779661,0.1749103036994517,0.2382218410520297,197.3661337946836,0.2454528549986708,0.0225811907983761,0.0010028727209398,3.5071315702176685e-05,0.4715383854290157,0.2346878432035144,0,0
6183.A0A3Q0KC16,0.3397849462365592,0.0193548387096774,0.2203542143507922,0.1894671152593879,201.6231340230864,0.1959144674249265,0.0232577807848443,0.0015832055707529,3.422660174553545e-05,0.4746976753788995,0.1853483742534837,0,1
6183.A0A3Q0KC17,0.2785923753665689,0.0263929618768328,0.3287180919789084,0.3326051040271323,590.0315357052365,0.4550664944148863,0.1255074424898511,0.0144924033533522,0.0001702124527918,0.5180528073897083,0.3326051040271323,1,1
6183.A0A3Q0KC18,0.3129511677282378,0.0220806794055201,0.4330246691685718,0.473138410570515,279.8755846673827,0.4814061584992061,0.0431326116373477,0.0064907091047088,8.632277036574783e-06,0.4875664032846543,0.473138410570515,0,0
6183.A0A3Q0KC19,0.4433962264150943,0.0141509433962264,0.3756661501501631,0.4416125860373648,187.7574513684916,0.4424709699936067,0.0191982408660351,0.0022089977566662,7.528706784734867e-06,0.4757602006981994,0.4377217262484893,0,0
6183.A0A3Q0KC34,0.3372434017595307,0.0205278592375366,0.2484058378949603,0.2574685173269602,435.88560274302495,0.3551056424727166,0.0837280108254397,0.0058657752598951,0.0001621515928452,0.5084321163639437,0.2574685173269602,1,1
6183.A0A3Q0KC36,0.343108504398827,0.0175953079178885,0.2483133954054318,0.2583638791459735,437.1618884009462,0.3575598863835025,0.0840663058186738,0.0058851277174764,0.0001623966497775,0.5085648258387853,0.2583638791459735,1,1
6183.A0A3Q0KC37,0.3010446343779677,0.0261158594491927,0.3342794028445458,0.5271739130434783,147.94158491515824,0.5284111062329738,0.013700947225981,0.001396042516003,2.83335239430528e-06,0.4427000284604899,0.5206655931293612,0,0
6183.A0A3Q0KC39,0.2972350230414746,0.0253456221198156,0.2576546435052076,0.1781961090845926,214.2462389910015,0.1956070821205663,0.0259641407307171,0.002196785759291,0.0001373235190749,0.4799006425105154,0.1747461199463498,0,1
6183.A0A3Q0KC41,0.2762237762237762,0.0104895104895104,0.3050716420023696,0.2603429267986627,701.6809268810338,0.4435042264457892,0.1547699594046008,0.0139855643135743,0.00064963141329,0.5329798327508051,0.2603429267986627,0,1
6183.A0A3Q0KC43,0.3772151898734177,0.0177215189873417,0.2562414936732545,0.3574417214584579,190.6156738873604,0.3596719716245997,0.0205514208389715,0.0015199288761848,2.7690792771701626e-05,0.4722622465684801,0.3457470326157195,0,0
6183.A0A3Q0KC44,0.3490909090909091,0.0109090909090909,0.2502440816454891,0.2552177119239938,225.12063724851265,0.2685855370915126,0.0289242219215155,0.0021362543252179,3.260506100655726e-05,0.4805318830794211,0.2552177119239938,1,1
6183.A0A3Q0KC45,0.2231139646869984,0.0,0.3017243779955382,0.3716421626438137,290.20339965051136,0.3924960827629845,0.0467692828146143,0.0047748646479105,7.70124662300733e-05,0.4827543628822331,0.3716421626438137,0,1
6183.A0A3Q0KC46,0.3058690744920993,0.0169300225733634,0.4161001109434121,0.4489603100807348,538.5376822292897,0.5112857450856031,0.111468200270636,0.0164028700102463,4.693045404958212e-05,0.5153806662062407,0.4489603100807348,0,0
6183.A0A3Q0KC48,0.3796004206098843,0.0315457413249211,0.2365847511743494,0.2377763701625795,199.4252762551732,0.2463848719828794,0.0218200270635994,0.001391599024663,4.103347042782071e-05,0.4799006425105154,0.2377763701625795,0,1
6183.A0A3Q0KC51,0.2871794871794871,0.0256410256410256,0.3715984606026842,0.4055370985603543,211.7782513084006,0.4261544557626917,0.025456698240866,0.0030420291494823,2.981310484257584e-05,0.4786431236306975,0.4055370985603543,0,0
6183.A0A3Q0KC52,0.259698275862069,0.0193965517241379,0.3140298475587321,0.3570316928998804,454.9964375252077,0.4350787694100346,0.0890561569688768,0.0082553774447129,0.000144847958029,0.5084763451592431,0.3570316928998804,1,1
6183.A0A3Q0KC53,0.2628458498023716,0.0118577075098814,0.3241201048245439,0.3027580161676063,801.038920418642,0.5251887087654908,0.1818335588633288,0.0208244026001863,0.000370908881559,0.5386775251845985,0.3027580161676063,0,1
6183.A0A3Q0KC55,0.2744525547445255,0.0262773722627737,0.304132251062439,0.3315162414296954,485.37999772618014,0.4228798806463025,0.0973443843031123,0.0088801281130937,0.0001509619221946,0.5099624695322001,0.3297926188947229,1,1
6183.A0A3Q0KC57,0.2810902896081771,0.0323679727427597,0.4174401786117421,0.4110890542477053,619.0986704438161,0.4743391277626991,0.1327807848443843,0.0197528818576205,9.91270689976728e-05,0.5244674585713843,0.4110890542477053,0,1
6183.A0A3Q0KC61,0.3333333333333333,0.0317460317460317,0.2688600384043753,0.4086613835019221,355.9585851835224,0.4513157295933285,0.0632611637347767,0.0044430928861441,2.721023050557018e-05,0.4952711257225961,0.4086613835019221,1,0
6183.A0A3Q0KC63,0.2890625,0.05078125,0.2761001552906667,0.2551280659865422,205.2536776832524,0.2706156866704171,0.0230040595399188,0.0018314627007127,2.0682661753206763e-05,0.4827942368694208,0.2551280659865422,0,1
6183.A0A3Q0KC66,0.3037249283667622,0.0057306590257879,0.2879643570945855,0.3756606427263925,496.7225589159123,0.5020462531266503,0.1006427604871448,0.0084262235238974,0.0001782371857639,0.509096357251063,0.3756606427263925,1,1
6183.A0A3Q0KC67,0.3415637860082304,0.0411522633744856,0.1367228876395339,1.0,12.107554452875696,0.3333333333333333,0.0002537212449255,8.680888212003841e-06,2.731000847366533e-08,0.3363944420912798,0.3333333333333333,0,0
6183.A0A3Q0KC68,0.3510971786833856,0.0219435736677116,0.2587018534091055,0.4484725800515274,170.64723008856973,0.4499616041004644,0.0176759133964817,0.0012521843963565,2.810138956790347e-06,0.4561387354776292,0.4484725800515274,0,0
6183.A0A3Q0KC69,0.345724907063197,0.0576208178438661,0.3558773717659076,0.3220204416312155,529.2497934296184,0.3785422480150593,0.1088464140730717,0.0136629877271904,0.0003074177701975,0.5156307185760479,0.3215200213645003,0,0
6183.A0A3Q0KC71,0.3168498168498168,0.0256410256410256,0.3100220366599081,0.3606562113559929,537.7224917590022,0.4741928066464719,0.1112990527740189,0.0100724884389158,7.781163738863484e-05,0.5149720123147067,0.3606562113559929,1,1
6183.A0A3Q0KC72,0.3312236286919831,0.0189873417721519,0.2371329279775213,0.236424849036314,470.4889531038955,0.3373850886445727,0.093115696887686,0.0062561402164664,0.0004756573895027,0.5104300594488127,0.2359953761043679,1,1
6183.A0A3Q0KC74,0.257168458781362,0.0098566308243727,0.1221536957298384,0.2788330229671011,154.41135683511192,0.3028170439204171,0.0153924221921515,0.0005590125805535,2.96196693980697e-05,0.4432539490238931,0.2727217533847368,0,0
6183.A0A3Q0KC75,0.3529411764705882,0.0288115246098439,0.3547810048665585,0.5626856803327391,151.4767230621252,0.5635690428075061,0.0130243572395128,0.0015774951009967,3.2057148856893363e-06,0.4520466977903468,0.5626856803327391,0,0
6183.A0A3Q0KC76,0.2098214285714285,0.0044642857142857,0.2764836090062196,0.253941651148355,171.00669989519,0.2745187325901943,0.0152232746955345,0.0012908378920329,9.919042843116912e-06,0.4713102584887985,0.253941651148355,0,0
6183.A0A3Q0KC77,0.347447795823666,0.0353828306264501,0.327709469549678,0.3049256038576352,822.0350659746713,0.5220655601368482,0.1872462787550744,0.0226055088933321,0.0003126930468793,0.5424266727707943,0.3049256038576352,0,1
6183.A0A3Q0KC78,0.3461538461538461,0.0256410256410256,0.3307482055954311,0.341991341991342,93.03318462877574,0.3506493506493507,0.0018606224627875,0.0001825836047705,3.869573349955005e-08,0.4242562021976468,0.341991341991342,0,0
6183.A0A3Q0KC79,0.4078212290502793,0.0055865921787709,0.2323827371737418,0.3531346989447548,167.2326788071833,0.3617808517475998,0.0152232746955345,0.0009929279350378,4.582644444840135e-06,0.4649926276423434,0.3531346989447548,0,0
6183.A0A3Q0KC80,0.3349999999999999,0.015,0.2811771015370471,0.2600768612029672,222.09573668821017,0.2662040281280957,0.0283322056833558,0.0026087220612129,1.9922559755028827e-05,0.4788587904623011,0.2600768612029672,1,1
